B17001_002E,state,place,year
50,26,01300,2020
6106,26,01340,2020
2217,26,01380,2020
1855,26,01540,2020
405,26,01660,2020
1822,26,01740,2020
39,26,01800,2020
50,26,01960,2020
25356,26,03000,2020
33,26,03200,2020
16,26,03300,2020
214,26,03400,2020
136,26,03520,2020
110,26,03740,2020
127,26,03880,2020
142,26,03920,2020
191,26,03960,2020
99,26,04020,2020
131,26,04080,2020
2933,26,04105,2020
228,26,04120,2020
98,26,04160,2020
190,26,04280,2020
394,26,04740,2020
305,26,04940,2020
55,26,05080,2020
309,26,05140,2020
269,26,05320,2020
0,26,05466,2020
52,26,05500,2020
58,26,05580,2020
6,26,05660,2020
210,26,05880,2020
11319,26,05920,2020
8050,26,06020,2020
90,26,06120,2020
74,26,06180,2020
8,26,06260,2020
5,26,06360,2020
67,26,06430,2020
30,26,06460,2020
391,26,06660,2020
3062,26,06820,2020
933,26,06880,2020
831,26,06900,2020
126,26,06980,2020
309,26,07020,2020
103,26,07060,2020
38,26,07220,2020
4368,26,07520,2020
91,28,31740,2020
1090,28,31780,2020
221,28,31980,2020
257,28,32020,2020
35,28,32110,2020
181,28,32460,2020
8,28,32820,2020
638,28,32900,2020
1416,28,33100,2020
4410,28,33700,2020
839,28,33900,2020
286,28,34340,2020
0,28,34700,2020
2520,28,34740,2020
147,28,35020,2020
257,28,35220,2020
685,28,35260,2020
751,28,35300,2020
0,28,35340,2020
38383,28,36000,2020
496,28,36800,2020
98,28,37040,2020
0,28,37190,2020
250,28,37560,2020
417,28,37600,2020
93,28,37840,2020
85,28,38160,2020
2102,28,38320,2020
9,28,38360,2020
72,28,38600,2020
78,28,38910,2020
0,28,39000,2020
489,28,39080,2020
825,28,39520,2020
49,28,39600,2020
5517,28,39640,2020
0,28,39800,2020
333,28,39840,2020
6,28,39880,2020
848,28,40280,2020
12,28,40360,2020
459,28,40600,2020
100,28,40640,2020
1679,28,41680,2020
0,28,41960,2020
60,28,42200,2020
33,28,42240,2020
1824,28,42280,2020
590,28,42440,2020
61,28,42600,2020
817,28,42640,2020
393,28,42800,2020
174,28,42840,2020
61,28,42960,2020
210,28,42980,2020
5092,28,43280,2020
39,38,23020,2020
77,38,23220,2020
0,38,23340,2020
0,38,24020,2020
71,38,24060,2020
73,38,24260,2020
15,38,24380,2020
0,38,24540,2020
0,38,24620,2020
39,38,24780,2020
11,38,25180,2020
39,38,25300,2020
15741,38,25700,2020
48,38,26180,2020
27,38,26380,2020
6,38,26420,2020
6,38,26660,2020
18,38,26700,2020
0,38,26980,2020
9,38,27060,2020
5,38,27100,2020
31,38,27260,2020
11,38,27580,2020
599,38,27700,2020
4,38,27820,2020
121,38,27860,2020
83,38,27950,2020
0,38,27980,2020
2,38,28380,2020
0,38,28720,2020
3,38,28780,2020
19,38,28860,2020
0,38,28980,2020
7,38,29180,2020
0,38,29220,2020
215,38,29460,2020
4,38,29540,2020
11,38,30180,2020
48,38,30460,2020
23,38,30580,2020
3,38,22540,2020
1,38,30660,2020
119,38,30860,2020
6,38,31180,2020
7,38,31420,2020
1,38,31500,2020
13,38,31740,2020
324,38,31820,2020
9515,38,32060,2020
93,38,32140,2020
2,38,32300,2020
0,38,32580,2020
24,38,32660,2020
2,38,32900,2020
54,38,33050,2020
23,38,33500,2020
21,29,01954,2020
1792,29,01972,2020
73,29,02034,2020
2,29,02044,2020
28,29,02098,2020
0,29,02152,2020
210,29,02188,2020
166,29,02242,2020
38,29,02260,2020
98,29,02422,2020
14,29,02512,2020
7,29,02530,2020
1003,29,02548,2020
94,29,02584,2020
455,29,02638,2020
476,29,02674,2020
7,29,02692,2020
0,29,02746,2020
59,29,02800,2020
16,29,02962,2020
0,29,03034,2020
128,29,03052,2020
17,29,03124,2020
1202,29,03160,2020
5,29,03322,2020
16,29,03340,2020
104,29,03376,2020
327,29,03394,2020
6,29,03556,2020
226,29,03592,2020
32,29,04114,2020
193,29,04132,2020
156,29,04150,2020
2290,29,04222,2020
3,29,04248,2020
68,29,04330,2020
114,29,04348,2020
700,29,04366,2020
2343,29,04384,2020
78,29,04525,2020
87,29,04798,2020
27,29,04834,2020
53,29,04864,2020
44,29,04888,2020
1864,29,04906,2020
367,29,04960,2020
237,29,04996,2020
497,29,05068,2020
10,29,05104,2020
85,29,05248,2020
80,29,05266,2020
0,29,05320,2020
0,29,05464,2020
6,29,05495,2020
172,29,05608,2020
114,29,05626,2020
361,29,05734,2020
14,29,14662,2020
87,29,14770,2020
259,29,14788,2020
0,29,14806,2020
7,29,14896,2020
74,29,14914,2020
1953,29,14986,2020
2,29,15130,2020
39,29,15220,2020
86,29,15274,2020
118,29,15436,2020
56,29,15562,2020
23047,29,15670,2020
16,29,15760,2020
87,29,15886,2020
43,29,15922,2020
816,29,16030,2020
402,29,16102,2020
2,29,16115,2020
43,29,16138,2020
112,29,16192,2020
203,29,16228,2020
58,29,16336,2020
28,29,16408,2020
0,29,16462,2020
4,29,16588,2020
184,29,16678,2020
164,29,16802,2020
163,29,16822,2020
0,29,16876,2020
31,29,16984,2020
15,29,17056,2020
230,29,17074,2020
73,29,17164,2020
789,29,17218,2020
814,29,17272,2020
249,29,17344,2020
36,29,17524,2020
538,29,17632,2020
3,29,17650,2020
31,29,17660,2020
850,29,17668,2020
62,29,17902,2020
6,29,17992,2020
11,29,18118,2020
0,29,18190,2020
242,29,18253,2020
9,29,18316,2020
20,29,18496,2020
78,29,18658,2020
159,29,18730,2020
9,29,18802,2020
0,29,18838,2020
0,29,18910,2020
29,29,18946,2020
1236,29,19018,2020
46,29,19072,2020
13,29,30718,2020
181,29,30754,2020
0,29,30772,2020
0,29,30844,2020
1,29,30862,2020
219,29,31024,2020
959,29,31132,2020
226,29,31168,2020
7,29,31186,2020
37,29,31204,2020
2800,29,31276,2020
76,29,31654,2020
461,29,31708,2020
216,29,31762,2020
273,29,31780,2020
66,29,31924,2020
880,29,31960,2020
52,29,31996,2020
90,29,32068,2020
159,29,32140,2020
333,29,32248,2020
439,29,32266,2020
17,29,32410,2020
105,29,32536,2020
376,29,32572,2020
22,29,32590,2020
12,29,32626,2020
523,29,32662,2020
0,29,32698,2020
42,29,32752,2020
438,29,32770,2020
18,29,32806,2020
5,29,32824,2020
55,29,33004,2020
92,29,33040,2020
98,29,33076,2020
736,29,33238,2020
16,29,33256,2020
30,29,33292,2020
50,29,33364,2020
33,29,33652,2020
271,29,33706,2020
25,29,33724,2020
7,29,33742,2020
65,29,33760,2020
0,29,33778,2020
14,29,33850,2020
7,29,33868,2020
256,29,33886,2020
21,29,33904,2020
22,29,33922,2020
0,29,34192,2020
2,29,34210,2020
86,29,34228,2020
363,29,34354,2020
16192,29,35000,2020
127,29,35180,2020
1,29,53138,2020
41,29,53174,2020
522,29,53408,2020
233,29,53454,2020
309,29,53462,2020
21,29,53516,2020
77,29,53534,2020
1041,29,53624,2020
78,29,53650,2020
60,29,53750,2020
37,29,53786,2020
15,29,53804,2020
10,29,53858,2020
2038,29,53876,2020
9,29,53894,2020
3,29,53948,2020
528,29,54038,2020
4001,29,54074,2020
14,29,54200,2020
1265,29,54352,2020
3,29,54416,2020
4,29,54560,2020
258,29,54650,2020
145,29,54686,2020
335,29,54758,2020
87,29,54848,2020
160,29,54920,2020
92,29,54938,2020
1059,29,55244,2020
7,29,55352,2020
316,29,55388,2020
0,29,55424,2020
53,29,55478,2020
1719,29,55550,2020
424,29,55640,2020
21,29,55694,2020
2712,29,55766,2020
5,29,55892,2020
550,29,55910,2020
1187,29,55964,2020
648,29,56036,2020
0,29,56126,2020
200,29,56144,2020
8,29,56226,2020
2052,29,56272,2020
9,29,56288,2020
49,29,56306,2020
292,29,56342,2020
17,29,56360,2020
51,29,56396,2020
88,29,56414,2020
38,29,56432,2020
2,29,56468,2020
29,29,56558,2020
1,29,56612,2020
43,29,56620,2020
302,29,56756,2020
25,29,79756,2020
1051,29,79820,2020
489,29,79882,2020
0,29,80008,2020
67,29,80026,2020
428,29,80098,2020
11,29,80260,2020
75,29,80314,2020
794,29,80350,2020
19,29,80380,2020
391,29,80422,2020
13,29,80440,2020
400,29,80512,2020
15,29,80548,2020
21,29,80767,2020
547,29,80962,2020
6,29,81016,2020
12,29,81070,2020
322,29,81088,2020
16,29,81106,2020
702,29,81124,2020
34,29,81142,2020
80,29,81178,2020
38,29,81430,2020
0,12,00075,2020
1524,12,00375,2020
10233,12,00410,2020
204,12,00625,2020
122,12,00800,2020
4778,12,00950,2020
149,12,01000,2020
0,12,01050,2020
403,12,01100,2020
206,12,01125,2020
88,12,01353,2020
30,12,01475,2020
497,12,01625,2020
911,12,01675,2020
5820,12,01700,2020
2403,12,01750,2020
24,29,79684,2020
390,12,01775,2020
60,12,01875,2020
657,12,02187,2020
379,12,02250,2020
82,12,02275,2020
591,12,02400,2020
115,12,02500,2020
2171,12,02550,2020
36,12,02575,2020
17,12,02660,2020
891,12,02677,2020
3631,12,02681,2020
2695,12,02750,2020
2554,12,02850,2020
173,12,02900,2020
288,12,02925,2020
177,12,03250,2020
2641,12,34000,2020
1171,12,34012,2020
370,12,34132,2020
210,12,34185,2020
53,12,34275,2020
2580,12,34400,2020
131987,12,35000,2020
1453,12,35050,2020
61,12,35200,2020
718,12,35300,2020
4526,12,35350,2020
222,12,35375,2020
147,12,35425,2020
345,12,35525,2020
2375,12,35550,2020
364,12,35800,2020
193,12,35850,2020
139,12,35862,2020
5083,12,35875,2020
390,12,35890,2020
172,12,35900,2020
238,12,35925,2020
1149,12,35950,2020
6924,12,36062,2020
8175,12,36100,2020
6208,12,36121,2020
510,12,36175,2020
294,12,36200,2020
255,12,36220,2020
785,12,36300,2020
10,12,36325,2020
1313,12,36375,2020
814,12,36462,2020
212,12,36475,2020
169,12,36535,2020
2543,12,36550,2020
17916,12,36950,2020
1470,12,37225,2020
511,12,37275,2020
62,12,37300,2020
2060,12,37375,2020
491,12,37500,2020
1105,12,37525,2020
119,12,37542,2020
0,12,37625,2020
1281,12,37648,2020
434,12,37650,2020
2327,12,37775,2020
133,12,37800,2020
306,12,37975,2020
0,12,38000,2020
22,12,38012,2020
264,12,38025,2020
197,12,38162,2020
352,12,38238,2020
16393,12,38250,2020
305,12,38262,2020
419,12,71525,2020
2277,12,71564,2020
2557,12,71567,2020
7589,12,71569,2020
248,12,71580,2020
3639,12,71625,2020
2968,12,71725,2020
2627,12,71741,2020
523,12,71758,2020
1275,12,71800,2020
112,12,71825,2020
68,12,71842,2020
0,12,71850,2020
570,12,71867,2020
6218,12,71900,2020
12179,12,72145,2020
380,12,72325,2020
630,12,72350,2020
0,12,72425,2020
1550,12,72442,2020
861,12,72521,2020
16,12,72875,2020
449,12,73025,2020
1873,12,73075,2020
16939,12,73163,2020
5652,12,73172,2020
2246,12,73312,2020
513,12,73675,2020
3172,12,73700,2020
251,12,73725,2020
1580,12,73900,2020
272,12,73950,2020
80,12,74016,2020
131,12,74125,2020
1890,12,74150,2020
2215,12,74200,2020
1311,12,74225,2020
201,12,74235,2020
658,12,74368,2020
843,12,74370,2020
70,12,74400,2020
3606,12,71400,2020
924,12,74512,2020
123,12,74562,2020
276,12,74575,2020
140,12,74625,2020
122,12,74635,2020
0,12,74700,2020
1249,12,74775,2020
205,12,74925,2020
306,12,74975,2020
565,12,75175,2020
2634,12,75200,2020
509,12,75225,2020
649,12,75275,2020
406,12,75300,2020
1514,12,75375,2020
206,31,35490,2020
0,31,35560,2020
23,31,35665,2020
10,31,35700,2020
35,31,35735,2020
1,31,35770,2020
356,31,35875,2020
920,31,35980,2020
15,31,36015,2020
56080,31,37000,2020
216,31,37105,2020
4,31,37140,2020
75,31,37210,2020
232,31,37280,2020
47,31,37420,2020
102,31,37525,2020
69,31,37560,2020
85,31,37595,2020
121,31,37630,2020
0,31,37735,2020
66,31,37770,2020
64,31,37910,2020
4,31,38085,2020
34,31,38130,2020
44,31,38160,2020
34,31,38190,2020
11,31,38225,2020
962,31,38295,2020
0,31,38365,2020
248,31,38575,2020
49,31,38610,2020
53,31,38750,2020
174,31,38960,2020
24,31,38995,2020
23,31,39030,2020
16,31,39065,2020
64,31,39100,2020
28,31,39135,2020
241,31,39170,2020
72,31,35385,2020
32,31,39310,2020
604,31,39345,2020
39,31,39380,2020
49,31,39450,2020
60,31,39590,2020
35,31,39660,2020
90,31,39695,2020
4,31,39835,2020
18,31,39870,2020
40,31,39975,2020
0,31,40255,2020
0,31,40325,2020
3,31,40360,2020
5,31,40395,2020
22,31,40430,2020
0,31,40535,2020
0,31,40570,2020
5,22,23025,2020
126,22,23235,2020
345,22,23567,2020
72,22,23620,2020
377,22,23725,2020
86,22,24145,2020
390,22,24180,2020
80,22,24215,2020
1514,22,24250,2020
2554,22,24390,2020
110,22,24460,2020
2885,22,24565,2020
76,22,24775,2020
998,22,25160,2020
108,22,25335,2020
1245,22,25440,2020
223,22,25545,2020
45,22,25615,2020
152,22,25860,2020
227,22,26140,2020
151,22,26280,2020
51,22,26350,2020
166,22,26420,2020
160,22,26665,2020
316,22,26746,2020
777,22,26757,2020
1403,22,27155,2020
868,22,27190,2020
193,22,27435,2020
72,22,27540,2020
1652,22,28065,2020
2823,22,28275,2020
463,22,28345,2020
111,22,28660,2020
378,22,28835,2020
29,22,28940,2020
5,22,29010,2020
49,22,29045,2020
0,22,29150,2020
469,22,29220,2020
88,22,22850,2020
0,22,29395,2020
320,22,29640,2020
163,22,29745,2020
1779,22,29850,2020
48,22,29990,2020
2247,22,30515,2020
423,22,30550,2020
7,22,30690,2020
356,22,30760,2020
169,22,30830,2020
284,22,30900,2020
1102,22,31180,2020
186,22,31250,2020
257,22,31565,2020
124,22,31705,2020
3030,22,31915,2020
8300,18,49932,2020
708,18,49950,2020
31,18,50058,2020
253,18,50148,2020
81,18,50202,2020
286,18,50526,2020
93,18,50562,2020
25,18,50580,2020
43,18,50616,2020
102,18,50652,2020
30,18,50688,2020
348,18,50760,2020
48,18,50778,2020
359,18,50796,2020
55,18,50940,2020
117,18,50958,2020
1183,18,50976,2020
230,18,51102,2020
84,18,51138,2020
127,18,51192,2020
9,18,51318,2020
9,18,51336,2020
0,18,51354,2020
25,18,51408,2020
99,18,51714,2020
938,18,51732,2020
141,18,51840,2020
18351,18,51876,2020
1376,18,51912,2020
74,18,52002,2020
529,18,52020,2020
168,18,52038,2020
6196,18,52326,2020
0,18,52398,2020
25,18,52524,2020
209,18,52650,2020
214,18,52704,2020
3478,18,52740,2020
407,18,52776,2020
25,18,52956,2020
61,18,52974,2020
1061,18,52992,2020
35,18,53262,2020
3,18,53298,2020
139,18,53352,2020
48,18,53370,2020
246,18,53388,2020
36,18,53478,2020
19,18,53496,2020
24,18,53532,2020
45,18,53550,2020
336,18,53586,2020
30,18,53694,2020
149,18,53712,2020
0,18,53820,2020
446,18,53874,2020
3748,18,54180,2020
23,18,62730,2020
0,18,62856,2020
0,18,63072,2020
507,18,63450,2020
119,18,63756,2020
556,18,63792,2020
12,18,63918,2020
20,18,64206,2020
7307,18,64260,2020
94,18,64422,2020
82,18,64512,2020
402,18,64674,2020
1,18,64728,2020
177,18,64980,2020
36,18,64998,2020
75,18,65016,2020
814,18,65214,2020
17,18,65358,2020
260,18,65484,2020
466,18,65520,2020
89,18,65556,2020
5,18,65736,2020
142,18,65808,2020
0,18,65826,2020
120,18,65934,2020
266,18,65988,2020
258,18,66006,2020
151,18,66150,2020
133,18,66222,2020
671,18,66438,2020
60,18,66510,2020
31,18,66546,2020
109,18,66762,2020
73,18,66834,2020
544,18,66852,2020
108,18,66978,2020
207,18,67050,2020
83,18,67176,2020
119,18,67212,2020
4,18,67302,2020
1665,18,67464,2020
93,18,67608,2020
14,18,67626,2020
12,18,67698,2020
0,18,68004,2020
145,18,68022,2020
51,18,68058,2020
1410,18,68220,2020
37,18,68238,2020
28,18,68328,2020
0,18,68382,2020
975,18,68526,2020
223,18,68652,2020
451,18,68670,2020
211,18,68706,2020
3887,18,68832,2020
402,18,68868,2020
34,18,68976,2020
114,18,69048,2020
419,18,69192,2020
10,18,69246,2020
2960,18,69318,2020
0,18,69336,2020
378,18,69354,2020
111,18,69480,2020
129,18,69516,2020
112,18,69552,2020
94,18,69642,2020
11,18,69678,2020
254,18,69768,2020
564,18,69840,2020
0,18,69894,2020
292,18,70330,2020
10,18,70524,2020
36,18,70542,2020
21460,18,71000,2020
821,18,71288,2020
175,18,71486,2020
244,18,71612,2020
1815,18,71828,2020
365,18,71972,2020
89,18,72008,2020
78,18,72206,2020
0,18,72232,2020
24,18,72296,2020
30,18,72332,2020
11,18,72440,2020
29,18,72638,2020
11,18,72764,2020
61,18,72782,2020
18,18,73178,2020
35,18,73232,2020
31,18,73340,2020
53,18,73664,2020
554,18,74006,2020
50,18,74060,2020
161,18,74132,2020
162,18,74168,2020
126,18,74510,2020
75,18,74546,2020
133,18,74582,2020
319,18,74744,2020
0,18,74780,2020
27,18,75104,2020
0,18,75176,2020
1182,18,75248,2020
0,18,75284,2020
70,18,75302,2020
13463,18,75428,2020
143,18,75626,2020
514,18,75986,2020
59,18,76022,2020
82,18,76184,2020
108,18,76256,2020
89,18,76310,2020
198,01,61488,2020
44,01,61536,2020
322,01,62075,2020
5105,01,62328,2020
131,01,62472,2020
6422,01,62496,2020
6,01,62688,2020
54,01,62952,2020
378,01,63216,2020
1155,01,63288,2020
1147,01,63336,2020
46,01,63408,2020
0,01,63495,2020
884,01,63576,2020
257,01,63730,2020
42,01,63768,2020
80,01,63912,2020
57,01,63984,2020
167,01,64040,2020
494,01,64104,2020
272,01,64152,2020
245,01,64248,2020
80,01,64368,2020
8,01,64656,2020
83,01,64776,2020
332,01,64920,2020
91,01,65016,2020
1114,01,65040,2020
1036,01,65208,2020
190,01,65412,2020
197,01,65472,2020
101,01,65592,2020
0,01,65784,2020
178,01,66216,2020
47,01,66408,2020
1627,01,67056,2020
120,01,67176,2020
9,01,67536,2020
5,01,67584,2020
1589,01,67608,2020
599,01,67800,2020
49,01,67920,2020
115,01,68016,2020
1040,01,68160,2020
104,01,68280,2020
554,01,68352,2020
2577,01,68736,2020
199,01,69000,2020
6251,01,69120,2020
413,01,69180,2020
567,01,69240,2020
2068,01,69648,2020
79,01,69672,2020
65,01,69840,2020
0,01,69978,2020
46,01,70128,2020
55,01,70416,2020
53,01,70536,2020
0,06,39556,2020
873,06,39570,2020
1369,06,39598,2020
2314,06,39612,2020
571,06,39645,2020
224,06,39670,2020
268,06,39690,2020
96,06,39696,2020
436,06,39710,2020
162,06,39715,2020
238,06,39724,2020
235,06,39728,2020
11,06,39735,2020
249,06,39759,2020
1872,06,39766,2020
596,06,39836,2020
373,06,39885,2020
4664,06,39892,2020
7359,06,40004,2020
2307,06,40032,2020
3881,06,40088,2020
95,06,40116,2020
30227,06,40130,2020
979,06,40256,2020
0,06,40312,2020
4206,06,40326,2020
5113,06,40340,2020
5878,06,40354,2020
1129,06,40410,2020
344,06,40426,2020
926,06,40438,2020
180,06,40508,2020
332,06,40526,2020
45,06,40536,2020
441,06,40592,2020
2659,06,40704,2020
287,06,40746,2020
2667,06,40830,2020
154,06,40872,2020
3889,06,40886,2020
142,06,40928,2020
274,06,40956,2020
13,06,40998,2020
29,06,41026,2020
235,06,41040,2020
0,06,41110,2020
3011,06,41124,2020
4698,06,41142,2020
3476,06,41152,2020
135,06,41166,2020
4771,06,41180,2020
1128,06,41194,2020
90,06,41208,2020
296,06,41278,2020
19,06,41282,2020
0,06,41390,2020
763,05,03280,2020
44,05,03430,2020
978,05,03640,2020
47,05,03940,2020
147,05,03970,2020
1460,05,04030,2020
33,05,04090,2020
386,05,04180,2020
469,05,04420,2020
13,05,04540,2020
841,05,04600,2020
0,05,04630,2020
36,05,04720,2020
0,05,04750,2020
1105,05,04840,2020
136,05,04900,2020
119,05,04960,2020
8,05,05260,2020
2887,05,05290,2020
3613,05,05320,2020
45,05,05440,2020
839,05,05560,2020
499,05,05740,2020
17,05,05770,2020
38,05,05920,2020
33,05,05980,2020
86,05,06040,2020
17,05,06340,2020
0,05,06460,2020
39,05,06610,2020
106,05,06700,2020
27,05,06730,2020
82,05,07030,2020
57,05,07150,2020
52,05,07210,2020
8,05,07270,2020
3456,05,07330,2020
0,05,07420,2020
6,05,07450,2020
24,05,07510,2020
72,05,07540,2020
280,05,07630,2020
918,05,07720,2020
0,05,08020,2020
129,05,08260,2020
151,05,08290,2020
79,05,08440,2020
26,05,08665,2020
808,05,08950,2020
365,05,09100,2020
1339,05,09460,2020
48,05,09550,2020
0,05,09700,2020
220,05,09790,2020
10,05,09880,2020
3279,05,10300,2020
0,05,10330,2020
217,05,10360,2020
0,02,26100,2020
88,02,26760,2020
0,02,26835,2020
63,02,26870,2020
205,02,26910,2020
141,02,27090,2020
513,02,27145,2020
24,02,27420,2020
69,02,27530,2020
175,02,27640,2020
0,02,27700,2020
163,02,28200,2020
32,02,28590,2020
38,02,28740,2020
104,02,29130,2020
14,02,29180,2020
44,02,29290,2020
65,02,30060,2020
6,02,30500,2020
34,02,30940,2020
104,02,31050,2020
12,02,31270,2020
61,02,31710,2020
76,02,31765,2020
76,02,32150,2020
1,02,32310,2020
0,02,32550,2020
48,02,32810,2020
41,02,33030,2020
653,02,33140,2020
66,02,33360,2020
357,02,33470,2020
39,02,33580,2020
255,02,33800,2020
18,02,33910,2020
78,02,34350,2020
103,02,34460,2020
0,02,34570,2020
0,02,34790,2020
8,02,35120,2020
0,02,35890,2020
2197,02,36400,2020
70,02,36540,2020
85,02,36770,2020
28,02,36990,2020
1021,02,37250,2020
24,02,37430,2020
0,02,37540,2020
15,02,37650,2020
193,02,37975,2020
31,02,38090,2020
1202,02,38420,2020
9,02,38910,2020
871,02,38970,2020
97,02,39300,2020
150,02,39410,2020
9,02,39630,2020
120,02,39740,2020
210,02,39960,2020
0,30,20725,2020
928,30,20800,2020
67,30,20950,2020
16,30,21025,2020
57,30,21850,2020
0,30,22130,2020
2,30,22450,2020
26,30,22600,2020
86,30,22655,2020
0,30,22943,2020
85,30,22985,2020
14,30,23125,2020
0,30,23168,2020
262,30,23200,2020
11,30,23500,2020
45,30,23650,2020
0,30,23865,2020
13,30,23950,2020
65,30,24100,2020
110,30,24325,2020
80,30,24475,2020
0,30,24700,2020
518,30,24850,2020
5,30,25000,2020
625,30,25075,2020
90,30,25225,2020
0,30,25245,2020
57,30,25300,2020
55,30,25375,2020
12,30,26226,2020
4,30,26575,2020
0,30,26733,2020
0,30,26800,2020
28,30,26950,2020
3,30,27025,2020
0,30,27360,2020
27,30,27595,2020
145,30,27700,2020
594,30,27850,2020
100,30,28000,2020
24,30,28150,2020
0,30,28450,2020
0,30,28600,2020
51,30,28650,2020
0,30,28725,2020
316,30,28862,2020
8,30,29050,2020
6,30,29087,2020
146,30,29275,2020
24,30,29350,2020
8,30,29500,2020
49,30,29575,2020
54,30,29875,2020
0,30,29885,2020
41,30,29950,2020
13,30,30175,2020
25,30,30400,2020
274,13,68740,2020
69,13,68796,2020
112,13,68805,2020
17,13,68880,2020
27604,13,69000,2020
86,13,69336,2020
1319,13,69392,2020
270,13,69448,2020
350,13,69672,2020
10,13,69728,2020
19,13,69784,2020
424,13,69868,2020
8,13,69896,2020
71,13,69980,2020
366,13,70120,2020
43,13,70428,2020
239,13,70932,2020
316,13,71184,2020
299,13,71282,2020
0,13,71296,2020
214,13,71464,2020
4621,13,71492,2020
1202,13,71604,2020
522,13,71660,2020
908,13,71772,2020
8233,13,72122,2020
910,13,72556,2020
707,13,72584,2020
214,13,72780,2020
78,13,73004,2020
9162,13,73256,2020
256,13,73312,2020
474,13,73452,2020
275,13,73620,2020
4133,13,73704,2020
6,13,73760,2020
8457,13,73784,2020
1024,13,73816,2020
2219,13,74180,2020
55,13,74348,2020
1083,13,74376,2020
98,13,74432,2020
13,13,74572,2020
241,13,74628,2020
99,13,74768,2020
138,13,74852,2020
2305,13,74936,2020
2314,13,74964,2020
335,13,75104,2020
379,13,75160,2020
1582,13,75188,2020
32,13,75239,2020
219,13,75244,2020
8,13,75272,2020
336,13,75300,2020
0,13,75328,2020
7,13,75412,2020
4,13,75496,2020
1695,17,22164,2020
8062,17,22255,2020
23,17,22398,2020
34,17,22567,2020
0,17,22619,2020
120,17,22645,2020
2704,17,22697,2020
2006,17,22736,2020
258,17,22931,2020
12,17,22957,2020
1091,17,23009,2020
20,17,23022,2020
11552,17,23074,2020
0,17,23139,2020
137,17,23165,2020
153,17,23191,2020
1277,17,23256,2020
11,17,23269,2020
155,17,23373,2020
49,17,23425,2020
20,17,23503,2020
7,17,23529,2020
77,17,23555,2020
1542,17,23620,2020
346,17,23698,2020
1584,17,23724,2020
215,17,23737,2020
8,17,23776,2020
34,17,23841,2020
0,17,23919,2020
226,17,23945,2020
18,17,23971,2020
3,17,24062,2020
139,17,24166,2020
42,17,24179,2020
108,17,24348,2020
100,17,24374,2020
51,17,24452,2020
667,17,24543,2020
7866,17,24582,2020
86,17,24608,2020
1101,17,24634,2020
25,17,24673,2020
4,17,24699,2020
430,17,24764,2020
811,17,24816,2020
450,17,24920,2020
697,17,24933,2020
52,17,24985,2020
29,17,25063,2020
1615,17,25141,2020
0,17,25245,2020
155,17,25375,2020
212,17,25414,2020
107,17,25440,2020
165,17,25531,2020
42,17,25713,2020
93,17,73547,2020
1912,17,73638,2020
207,17,73703,2020
62,17,73872,2020
114,17,73943,2020
688,17,74119,2020
0,17,74145,2020
1714,17,74223,2020
1,17,74275,2020
87,17,74301,2020
34,17,74379,2020
57,17,74444,2020
117,17,74457,2020
76,17,74470,2020
0,17,74548,2020
100,17,74561,2020
1382,17,74574,2020
12,17,74665,2020
70,17,74743,2020
54,17,74847,2020
37,17,74860,2020
186,17,74873,2020
32,17,74970,2020
50,17,75081,2020
117,17,75107,2020
128,17,75159,2020
41,17,75172,2020
185,17,75185,2020
214,17,75263,2020
266,17,75276,2020
23,17,75360,2020
7,17,75419,2020
3232,17,75484,2020
151,17,75549,2020
152,17,75601,2020
404,17,75614,2020
145,17,75653,2020
112,17,75718,2020
0,17,75757,2020
256,17,75783,2020
33,17,75809,2020
27,17,75822,2020
132,17,75848,2020
34,17,75874,2020
46,17,75965,2020
201,17,75991,2020
0,17,76017,2020
0,17,76082,2020
0,17,76108,2020
8,17,76160,2020
698,17,76199,2020
20,17,76225,2020
508,17,76407,2020
82,17,76511,2020
105,17,76615,2020
77,17,76706,2020
2,17,76771,2020
1881,26,07540,2020
92,26,07580,2020
5,26,07620,2020
593,26,07660,2020
270,26,07860,2020
317,26,07960,2020
20,26,08100,2020
250,26,08160,2020
51,26,08180,2020
2871,26,08300,2020
394,26,08460,2020
123,26,08540,2020
1001,26,08640,2020
132,26,09000,2020
78,26,09180,2020
214,26,09220,2020
26,26,09560,2020
201,26,09820,2020
55,26,09840,2020
225,26,10160,2020
43,26,10180,2020
67,26,10300,2020
1240,26,10440,2020
181,26,10580,2020
528,26,10620,2020
58,26,10680,2020
40,26,10760,2020
469,26,10860,2020
185,26,11000,2020
199,26,11180,2020
614,26,11200,2020
34,26,11320,2020
2,26,11380,2020
335,26,11400,2020
17,26,11480,2020
1452,26,11555,2020
50,26,11800,2020
51,26,11920,2020
76,26,12000,2020
4711,26,12060,2020
88,26,12260,2020
354,26,12280,2020
1,26,12290,2020
2310,26,12320,2020
56,26,12480,2020
256,26,12580,2020
51,26,12680,2020
132,26,12760,2020
3,26,12980,2020
94,26,13010,2020
30,26,13100,2020
290,26,13140,2020
281,26,13220,2020
42,26,13400,2020
801,26,13420,2020
239,26,13480,2020
116,26,13600,2020
41,28,43840,2020
1217,28,44240,2020
1124,28,44520,2020
798,28,44600,2020
683,28,44680,2020
206,28,44920,2020
31,28,44960,2020
30,28,45120,2020
351,28,45160,2020
388,28,45240,2020
96,28,45720,2020
162,28,46000,2020
72,28,46200,2020
