B15003_017E,state,place,year
230,38,56700,2020
242,38,56740,2020
8,38,56780,2020
9,38,57180,2020
60,38,57220,2020
5,38,58120,2020
118,38,58300,2020
285,38,58740,2020
12,38,59020,2020
54,38,59660,2020
0,38,59820,2020
27,38,60100,2020
4,38,60380,2020
7,38,60480,2020
42,38,60500,2020
40,38,60620,2020
275,38,60900,2020
157,38,60940,2020
11,38,61460,2020
103,38,61580,2020
4,38,61780,2020
24,38,61860,2020
31,38,62060,2020
18,38,62260,2020
1,38,62540,2020
9,38,62620,2020
11,38,62780,2020
22,38,62980,2020
21,38,63700,2020
20,38,63740,2020
103,38,63900,2020
44,38,64140,2020
10,38,64320,2020
5,38,65100,2020
78,38,65580,2020
28,38,65900,2020
8,38,65980,2020
32,38,66020,2020
33,38,66040,2020
64,38,66260,2020
41,38,66300,2020
210,38,66500,2020
44,38,66980,2020
6,38,67180,2020
13,38,67500,2020
5,38,67620,2020
82,38,67780,2020
120,38,67820,2020
57,38,68540,2020
545,38,68860,2020
0,38,69140,2020
22,38,69300,2020
29,38,69340,2020
40,38,69460,2020
7532,29,65126,2020
575,29,65144,2020
58,29,65162,2020
1041,29,65234,2020
431,29,65450,2020
883,29,65954,2020
348,29,65990,2020
988,29,66044,2020
32,29,66062,2020
59,29,66134,2020
22,29,66337,2020
995,29,66368,2020
4192,29,66440,2020
22,29,66476,2020
116,29,66530,2020
348,29,66638,2020
455,29,66674,2020
434,29,66800,2020
117,29,66935,2020
28,29,67124,2020
413,29,67178,2020
130,29,67196,2020
89,29,67214,2020
281,29,67232,2020
73,29,67358,2020
74,29,67628,2020
10,29,67632,2020
490,29,67700,2020
95,29,67718,2020
3689,29,67790,2020
40,29,67808,2020
53,29,68132,2020
481,29,68204,2020
95,29,68384,2020
1826,29,68420,2020
5,29,68762,2020
17,29,68852,2020
4,29,68870,2020
14,29,68888,2020
1,29,68942,2020
139,29,69230,2020
3075,29,69266,2020
531,29,69302,2020
69,29,69464,2020
25,29,69518,2020
24611,29,70000,2020
309,29,70270,2020
112,29,70342,2020
27,29,70414,2020
460,29,70558,2020
255,29,70576,2020
25,29,70648,2020
174,29,70738,2020
460,29,70828,2020
2,29,70954,2020
42,29,70990,2020
53,29,71008,2020
1038,12,13775,2020
556,12,13965,2020
1821,12,14050,2020
3871,12,14125,2020
3093,12,14250,2020
17227,12,14400,2020
5365,12,14412,2020
1082,12,14700,2020
230,12,14850,2020
9685,12,14895,2020
3057,12,15055,2020
928,12,15300,2020
179,12,15325,2020
353,12,15375,2020
3412,12,15475,2020
306,12,15515,2020
636,12,15575,2020
802,12,15725,2020
635,12,15775,2020
306,12,15800,2020
449,12,15862,2020
7058,12,15968,2020
1714,12,16050,2020
2113,12,16062,2020
272,12,16100,2020
1678,12,16125,2020
383,12,16175,2020
6069,12,16335,2020
872,12,16450,2020
14336,12,16475,2020
33,12,16500,2020
13227,12,16525,2020
961,12,16550,2020
4419,12,16675,2020
16154,12,16725,2020
1090,12,16800,2020
5240,12,16875,2020
269,12,16937,2020
890,12,16975,2020
11409,12,17100,2020
17760,12,17200,2020
311,12,17273,2020
511,12,17300,2020
1803,12,17325,2020
28,12,17450,2020
0,12,17710,2020
1040,12,17725,2020
5140,12,17935,2020
365,12,18075,2020
80,12,18425,2020
1059,12,18550,2020
7127,12,18575,2020
505,12,18675,2020
623,12,18875,2020
383,12,19025,2020
4928,12,19206,2020
5693,12,19212,2020
18,12,47000,2020
2538,12,47050,2020
894,12,47125,2020
43,12,47175,2020
1190,12,47200,2020
106,12,47300,2020
2529,12,47550,2020
2634,12,47625,2020
1445,12,47650,2020
1642,12,47675,2020
2151,12,47700,2020
1222,12,47787,2020
4854,12,48050,2020
113,12,48055,2020
517,12,48100,2020
753,12,48200,2020
4400,12,48500,2020
3334,12,48525,2020
5026,12,48625,2020
1772,12,48750,2020
79,12,48825,2020
933,12,48850,2020
1005,12,48875,2020
65,12,48900,2020
1045,12,49225,2020
658,12,49237,2020
3478,12,49260,2020
337,12,49275,2020
10948,12,49350,2020
84,12,49406,2020
9459,12,49425,2020
1206,12,49435,2020
12677,12,49450,2020
6886,12,49475,2020
2322,12,49600,2020
14052,12,49675,2020
227,12,49725,2020
512,12,49750,2020
412,12,49787,2020
1661,12,49905,2020
587,12,50450,2020
392,12,50525,2020
8520,12,50575,2020
2844,12,50630,2020
4282,12,50638,2020
11244,12,50750,2020
464,12,50756,2020
71,12,50875,2020
674,12,50925,2020
153,12,50950,2020
313,12,51050,2020
5761,12,51075,2020
1014,12,51100,2020
2477,12,51125,2020
62,12,51150,2020
1073,12,51200,2020
133,12,51342,2020
99,31,03530,2020
34,31,03600,2020
167,31,03635,2020
27,31,03775,2020
87,31,03810,2020
9055,31,03950,2020
71,31,04020,2020
31,31,04055,2020
10,31,04160,2020
59,31,04195,2020
165,31,04230,2020
122,31,04300,2020
310,31,04405,2020
0,31,04545,2020
159,31,04615,2020
18,31,04650,2020
82,31,04895,2020
43,31,05140,2020
1243,31,05350,2020
292,31,05455,2020
36,31,05490,2020
136,31,05560,2020
59,31,05630,2020
23,31,05980,2020
40,31,06015,2020
72,31,06050,2020
71,31,06085,2020
57,31,06120,2020
21,31,06260,2020
310,31,06295,2020
25,31,06400,2020
53,31,06470,2020
23,31,06505,2020
668,31,06610,2020
4,31,06680,2020
38,31,06750,2020
57,31,06785,2020
47,31,06820,2020
26,31,06855,2020
61,31,06890,2020
24,31,07065,2020
7,31,07205,2020
0,31,07310,2020
254,31,07345,2020
55,31,07415,2020
90,31,07485,2020
9,31,07555,2020
189,31,07625,2020
106,31,07660,2020
210,31,07730,2020
86,31,07870,2020
50,31,07975,2020
56,31,08010,2020
171,31,08150,2020
100,31,08185,2020
147,31,08220,2020
24,31,08360,2020
19,31,51630,2020
252,31,51665,2020
126,31,51700,2020
118,31,51735,2020
530,31,51770,2020
620,31,51840,2020
290,31,52015,2020
3,31,52085,2020
82,31,52295,2020
0,31,52330,2020
87,31,52540,2020
714,31,52575,2020
0,31,52855,2020
42,31,52925,2020
385,31,52960,2020
98,31,52995,2020
0,31,53205,2020
17,31,53240,2020
79,31,53275,2020
19,31,53345,2020
111,31,53380,2020
76,31,53415,2020
314,31,53450,2020
77,31,53520,2020
3,31,53555,2020
22,31,53575,2020
287,31,53580,2020
265,31,53660,2020
340,31,53835,2020
97,31,53905,2020
34,31,54020,2020
1045,31,54045,2020
198,31,54115,2020
180,32,00500,2020
205,32,01000,2020
18,32,03700,2020
0,32,04100,2020
790,32,04900,2020
189,32,05100,2020
8,32,05125,2020
11,32,05275,2020
81,32,05700,2020
3216,32,06500,2020
337,32,08100,2020
340,32,08500,2020
34,32,08600,2020
558,32,08900,2020
8621,32,09700,2020
59,32,10200,2020
1771,32,14090,2020
114,32,16300,2020
9,32,16700,2020
2288,32,17500,2020
0,32,18500,2020
38,32,19150,2020
0,32,19800,2020
62,32,20700,2020
90,22,51690,2020
439,22,51795,2020
23,22,51800,2020
99,22,51830,2020
155,22,51970,2020
3476,22,52040,2020
169,22,52075,2020
20,22,52250,2020
188,22,52320,2020
1995,22,52425,2020
5,22,52565,2020
26,22,52740,2020
77,22,53370,2020
309,22,53475,2020
105,22,53510,2020
2739,22,53545,2020
254,22,53930,2020
6482,22,54035,2020
540,22,54175,2020
54641,22,55000,2020
235,22,55074,2020
1051,22,55105,2020
297,22,55140,2020
80,22,55420,2020
668,22,55525,2020
107,22,55910,2020
391,22,56170,2020
82,22,56295,2020
2033,22,56540,2020
482,22,56820,2020
506,22,56855,2020
19,22,57205,2020
299,22,57450,2020
174,22,57590,2020
813,22,57705,2020
369,22,57905,2020
3409,22,58045,2020
21,22,58150,2020
289,22,58360,2020
370,22,58745,2020
57,22,58780,2020
267,22,58920,2020
172,22,59165,2020
1614,22,59340,2020
273,22,59375,2020
339,22,59445,2020
413,22,59795,2020
779,22,60075,2020
527,22,60495,2020
2505,22,60530,2020
94,22,60565,2020
264,22,60600,2020
317,22,60670,2020
1321,22,60880,2020
35,22,60985,2020
132,22,61055,2020
11885,25,69170,2020
310,25,69205,2020
525,25,69585,2020
207,25,70115,2020
169,25,70325,2020
1112,25,70815,2020
334,25,71445,2020
684,25,71970,2020
3780,25,72250,2020
807,25,72460,2020
7356,25,72600,2020
1454,25,72845,2020
422,25,73020,2020
215,25,73055,2020
3965,25,73440,2020
2469,25,73930,2020
761,25,74210,2020
453,25,75050,2020
368,25,75365,2020
140,25,75505,2020
612,25,75680,2020
460,25,75820,2020
54,25,75960,2020
6941,25,76030,2020
4858,25,77890,2020
835,25,78410,2020
1,25,78445,2020
948,25,78795,2020
411,25,78850,2020
9980,25,78972,2020
808,25,79390,2020
1658,25,79495,2020
570,25,79705,2020
146,25,79950,2020
3679,25,80195,2020
1129,25,80370,2020
1660,25,80545,2020
3825,25,81005,2020
6663,25,81035,2020
50,25,81245,2020
30403,25,82000,2020
628,25,82595,2020
533,39,00142,2020
864,39,00198,2020
131,39,00380,2020
248,39,00436,2020
122,39,00450,2020
260,39,00464,2020
82,39,00541,2020
38796,39,01000,2020
255,39,01042,2020
128,39,01154,2020
248,39,01210,2020
5143,39,01420,2020
70,39,01588,2020
241,39,01630,2020
265,39,01672,2020
2067,39,01742,2020
21,39,01784,2020
2312,39,01798,2020
191,39,01938,2020
104,39,02022,2020
222,39,02050,2020
376,39,02092,2020
359,39,02120,2020
19,39,02148,2020
498,39,02204,2020
244,39,02232,2020
1372,39,02266,2020
61,39,02274,2020
143,39,02316,2020
520,39,02330,2020
1023,39,02344,2020
375,39,02400,2020
181,39,02428,2020
4271,39,02568,2020
465,39,02582,2020
4453,39,02638,2020
998,39,02680,2020
72,39,02722,2020
762,39,02736,2020
290,39,02820,2020
137,39,02848,2020
1973,39,03086,2020
114,39,03142,2020
8509,39,03184,2020
2330,39,03352,2020
2861,39,03464,2020
81,39,03562,2020
818,39,03585,2020
160,39,03604,2020
31,39,03646,2020
995,39,03716,2020
251,39,03744,2020
818,39,03758,2020
98,39,03786,2020
7350,39,03828,2020
978,39,03926,2020
212,39,03940,2020
39,39,04094,2020
38,39,04136,2020
581,39,04150,2020
25,39,04192,2020
216,39,04402,2020
1102,39,04416,2020
232,39,04458,2020
1281,39,04500,2020
136,39,04542,2020
119,39,04696,2020
4551,39,04720,2020
127,39,04752,2020
1249,39,04840,2020
3133,39,04878,2020
2190,39,04920,2020
611,39,05013,2020
1034,39,05074,2020
741,39,05102,2020
312,39,05116,2020
3520,39,05130,2020
90,39,05158,2020
1875,39,05228,2020
426,39,05284,2020
107,39,05312,2020
15,39,05396,2020
289,39,05410,2020
1727,39,05424,2020
23,39,05550,2020
112,39,05662,2020
54,39,05676,2020
2611,39,05690,2020
241,39,05718,2020
58,39,05732,2020
226,39,05816,2020
120,39,05900,2020
777,39,06068,2020
265,39,06138,2020
173,39,06194,2020
12,39,06208,2020
380,39,06222,2020
786,39,06278,2020
186,39,06320,2020
89,39,06502,2020
2930,39,06670,2020
33,39,06740,2020
230,39,06754,2020
23,39,06810,2020
981,39,06908,2020
225,39,07062,2020
381,39,07188,2020
41,39,07202,2020
103,39,07258,2020
311,39,07286,2020
1034,39,07300,2020
416,39,07377,2020
712,39,07426,2020
890,39,07583,2020
259,39,07594,2020
343,39,07608,2020
218,39,07790,2020
304,39,07832,2020
123,39,07888,2020
184,39,07916,2020
81,39,07930,2020
3020,39,07972,2020
623,39,08084,2020
363,39,08112,2020
212,39,08168,2020
195,39,08308,2020
127,39,08336,2020
1638,39,08364,2020
36,39,08378,2020
428,39,08392,2020
785,39,08504,2020
33,39,08532,2020
498,39,08560,2020
2888,39,08602,2020
387,39,08812,2020
883,39,08826,2020
2517,39,09064,2020
545,39,09200,2020
2419,39,09246,2020
381,39,09274,2020
5124,39,09288,2020
230,39,09316,2020
1561,39,09358,2020
33,39,09386,2020
0,39,09596,2020
95,39,09652,2020
7140,39,09680,2020
2155,39,09792,2020
148,39,09834,2020
693,39,09890,2020
90,39,09974,2020
3611,39,10030,2020
126,39,10128,2020
42,39,10156,2020
92,39,10254,2020
34,39,10282,2020
102,39,10296,2020
953,39,10352,2020
426,39,10436,2020
207,39,10632,2020
82,39,10674,2020
637,39,10716,2020
960,39,10800,2020
164,39,10884,2020
1278,39,10926,2020
621,39,10940,2020
126,39,10954,2020
2394,39,10996,2020
611,39,11024,2020
1773,39,11066,2020
65,39,11150,2020
1247,39,11304,2020
144,39,11318,2020
1980,39,11332,2020
351,39,11334,2020
938,39,11360,2020
15290,39,12000,2020
23,39,12056,2020
424,39,12084,2020
848,39,12112,2020
1367,39,12168,2020
193,39,12252,2020
944,39,12280,2020
55,39,12462,2020
233,39,12476,2020
43,39,12504,2020
113,39,12560,2020
77,39,12700,2020
127,39,12784,2020
40,39,12854,2020
2536,39,12868,2020
510,39,13036,2020
21,39,13169,2020
2426,39,13190,2020
295,39,13358,2020
2028,39,13484,2020
916,39,13554,2020
56,39,13694,2020
281,39,13778,2020
13,39,13834,2020
362,39,13848,2020
318,39,13904,2020
53,39,13932,2020
89,39,14086,2020
1392,39,14100,2020
61,39,14114,2020
1801,39,14128,2020
122,39,14156,2020
5362,39,14184,2020
20,39,14226,2020
204,39,14254,2020
200,39,14280,2020
297,39,14288,2020
118,39,14296,2020
329,39,14324,2020
37961,39,15000,2020
274,39,15008,2020
4013,39,15070,2020
127,39,15210,2020
181,39,15336,2020
122,39,15406,2020
174,39,15434,2020
183,39,15588,2020
2050,39,15644,2020
70310,39,16000,2020
3601,39,16014,2020
620,39,16028,2020
29,39,16056,2020
291,39,16182,2020
57,39,16266,2020
1498,39,16308,2020
664,39,16378,2020
114,39,16434,2020
61,39,16521,2020
1179,39,16532,2020
67,39,16700,2020
149,39,16784,2020
1299,39,17036,2020
128738,39,18000,2020
302,39,18014,2020
433,39,18070,2020
10,39,18244,2020
100,39,18266,2020
27,39,18308,2020
3368,39,18350,2020
83,39,18420,2020
76,06,00982,2020
190,06,00996,2020
67,06,01010,2020
0,06,01094,2020
711,06,01150,2020
128,06,01164,2020
1614,06,01192,2020
24,06,01228,2020
101,06,01276,2020
4547,06,01290,2020
0,06,01358,2020
911,06,01360,2020
17,06,01416,2020
418,06,01444,2020
1961,06,01458,2020
24,06,01514,2020
160,06,01518,2020
2220,06,01640,2020
402,06,01651,2020
48820,06,02000,2020
18,06,02028,2020
2035,06,02042,2020
551,06,02112,2020
219,06,02168,2020
9030,06,02210,2020
17306,06,02252,2020
219,06,02294,2020
12496,06,02364,2020
354,06,02378,2020
175,06,02382,2020
302,06,02420,2020
5513,06,02462,2020
1107,06,02476,2020
12120,06,02553,2020
606,06,02700,2020
332,06,02770,2020
276,06,02812,2020
2396,06,02868,2020
2215,06,02896,2020
39,06,02910,2020
2089,06,02924,2020
3949,06,02980,2020
16,06,03026,2020
4648,06,03064,2020
207,06,03092,2020
3600,06,03162,2020
559,06,03190,2020
1338,06,03204,2020
374,06,03205,2020
1062,06,03209,2020
747,06,03274,2020
1141,06,03302,2020
174,06,03316,2020
229,06,03330,2020
2466,06,03344,2020
6676,06,03386,2020
18,06,47164,2020
106,06,47192,2020
366,06,47206,2020
70,06,47332,2020
10,06,47374,2020
1287,06,47430,2020
0,06,47472,2020
2864,06,47486,2020
174,06,47592,2020
735,06,47710,2020
89,06,47724,2020
7545,06,47766,2020
11,06,47794,2020
181,06,47822,2020
750,06,48046,2020
50,06,48060,2020
160,06,48147,2020
610,06,48186,2020
8851,06,48256,2020
158,06,48298,2020
35980,06,48354,2020
82,06,48410,2020
31,06,48448,2020
860,06,48452,2020
38,06,48480,2020
18,06,48592,2020
0,06,48602,2020
467,06,48641,2020
4748,06,48648,2020
9,06,48676,2020
289,06,48690,2020
413,06,48718,2020
459,06,48760,2020
5156,06,48788,2020
10485,06,48816,2020
225,06,48844,2020
1774,06,48872,2020
10098,06,48914,2020
11,06,48916,2020
215,06,48928,2020
50,06,48956,2020
17,06,48998,2020
80,06,49045,2020
3077,06,49138,2020
210,06,49180,2020
613,06,49187,2020
32699,06,49270,2020
4343,06,49278,2020
509,06,49348,2020
840,06,49362,2020
21,06,49432,2020
235,06,49446,2020
16,06,49488,2020
0,06,49544,2020
163,06,49558,2020
1014,06,49582,2020
150,05,24700,2020
13,05,24760,2020
34,05,24910,2020
20,05,25030,2020
82,05,25060,2020
41,05,25180,2020
23,05,25360,2020
9,05,25630,2020
134,05,25750,2020
97,05,25780,2020
43,05,25900,2020
467,05,26050,2020
60,05,26110,2020
223,05,26260,2020
905,05,26290,2020
30,05,26440,2020
850,05,26710,2020
0,05,26800,2020
86,05,26980,2020
52,05,27010,2020
36,05,27040,2020
411,05,27310,2020
55,05,27610,2020
156,05,27670,2020
559,05,27700,2020
146,05,27730,2020
45,05,27790,2020
85,05,27970,2020
767,05,28360,2020
811,05,28510,2020
492,05,28600,2020
292,05,28660,2020
59,05,28720,2020
1682,05,28780,2020
240,05,28810,2020
11,05,28840,2020
70,05,28990,2020
236,05,29020,2020
26,05,29080,2020
15,05,29140,2020
308,05,29200,2020
148,05,29230,2020
103,05,29290,2020
0,05,29320,2020
82,05,29380,2020
687,05,29500,2020
499,05,29650,2020
218,05,29920,2020
142,05,30310,2020
796,05,30400,2020
2413,05,30460,2020
126,05,30490,2020
137,05,30520,2020
1050,05,30640,2020
149,05,30700,2020
30,05,30730,2020
41,05,30790,2020
34,05,30880,2020
185,02,66510,2020
190,02,66550,2020
308,02,67020,2020
183,02,67460,2020
82,02,67570,2020
88,02,67680,2020
136,02,68230,2020
35,02,68340,2020
50,02,68370,2020
534,02,68560,2020
11,02,68670,2020
89,02,68890,2020
116,02,69770,2020
66,02,70100,2020
10,02,70320,2020
1335,02,70540,2020
240,02,70760,2020
14,02,70870,2020
0,02,70930,2020
21,02,71090,2020
865,02,71640,2020
937,02,72135,2020
13,02,72190,2020
85,02,72230,2020
111,02,72960,2020
831,02,72985,2020
799,02,73070,2020
6,02,73290,2020
10,02,73400,2020
0,02,73950,2020
0,02,74340,2020
331,02,74350,2020
269,02,74525,2020
9,02,74610,2020
135,02,74830,2020
35,02,75050,2020
1861,02,75077,2020
46,02,75160,2020
16,02,75380,2020
102,02,75480,2020
95,02,66470,2020
68,02,75930,2020
47,02,76260,2020
52,02,76590,2020
52,02,77140,2020
179,02,77690,2020
244,02,77800,2020
144,02,78240,2020
46,02,78297,2020
0,02,78350,2020
109,02,78680,2020
54,02,78790,2020
116,02,79120,2020
68,02,79230,2020
16,02,79780,2020
105,02,79830,2020
127,02,79890,2020
5,02,80100,2020
0,30,48175,2020
0,30,48190,2020
35,30,48250,2020
16,30,48585,2020
17,30,48625,2020
27,30,48775,2020
26,30,49000,2020
12,30,49418,2020
1418,30,49525,2020
0,30,49600,2020
0,30,49750,2020
6499,30,50200,2020
21,30,50575,2020
0,30,50950,2020
320,30,51175,2020
33,30,51475,2020
45,30,51550,2020
0,30,52185,2020
32,30,52315,2020
7,30,52600,2020
55,30,52900,2020
2,30,53200,2020
14,30,53476,2020
0,30,53500,2020
0,30,53725,2020
10,30,53800,2020
16,30,54475,2020
329,30,54510,2020
6,30,54684,2020
51,30,54925,2020
5,30,55075,2020
2,30,55260,2020
32,30,55450,2020
27,30,55525,2020
681,30,55675,2020
13,30,56050,2020
17,30,56125,2020
197,30,56350,2020
15,30,56425,2020
336,30,56575,2020
81,30,56650,2020
6,30,56800,2020
1,30,56875,2020
210,30,57175,2020
223,30,57475,2020
17,30,57550,2020
156,30,57700,2020
12,30,57775,2020
318,30,57950,2020
341,30,58150,2020
0,30,58310,2020
374,30,58375,2020
33,30,58450,2020
10,30,58675,2020
852,30,58750,2020
39,30,58825,2020
0,30,58834,2020
553,15,14200,2020
8113,15,14650,2020
234,15,15700,2020
179,15,16000,2020
439,15,16160,2020
480,15,16450,2020
112,15,17450,2020
279,15,19100,2020
92,15,19550,2020
228,15,20000,2020
1041,15,21200,2020
1478,15,21230,2020
476,15,22250,2020
6581,15,22700,2020
4127,15,23000,2020
4979,15,23150,2020
2310,15,23675,2020
469,15,24850,2020
738,15,24950,2020
0,15,25700,2020
46,15,26750,2020
323,15,26867,2020
60,15,27350,2020
6721,15,28250,2020
1141,15,28287,2020
2102,15,28850,2020
684,15,29000,2020
44,15,29725,2020
2857,15,30300,2020
305,15,30650,2020
784,15,31100,2020
27,15,32700,2020
347,15,32900,2020
577,15,33950,2020
728,15,35600,2020
509,15,36050,2020
3586,15,36500,2020
529,15,36650,2020
592,15,39200,2020
149,15,39400,2020
461,15,39500,2020
99,15,41000,2020
882,15,41600,2020
646,15,42800,2020
3471,15,42950,2020
381,15,43250,2020
741,15,43700,2020
88,15,44075,2020
317,15,44150,2020
380,15,44450,2020
306,15,44562,2020
1955,15,45200,2020
17,15,46400,2020
123,15,47050,2020
2328,15,47300,2020
2356,15,47450,2020
18,15,47560,2020
3454,15,47600,2020
1618,15,48050,2020
1046,17,32525,2020
346,17,32564,2020
68,17,32616,2020
390,17,32668,2020
201,17,32707,2020
5575,17,32746,2020
225,17,32850,2020
9,17,32876,2020
45,17,32967,2020
0,17,33019,2020
1279,17,33136,2020
167,17,33162,2020
344,17,33227,2020
447,17,33279,2020
56,17,33292,2020
63,17,33318,2020
1260,17,33331,2020
54,17,33357,2020
4897,17,33383,2020
1609,17,33435,2020
910,17,33513,2020
386,17,33630,2020
2040,17,33695,2020
269,17,33851,2020
71,17,33877,2020
43,17,34007,2020
174,17,34098,2020
73,17,34137,2020
600,17,34163,2020
138,17,34272,2020
116,17,34332,2020
2124,17,34358,2020
323,17,34384,2020
52,17,34423,2020
672,17,34449,2020
2551,17,34514,2020
31,17,34553,2020
1976,17,34670,2020
1489,17,34722,2020
667,17,34865,2020
262,17,34982,2020
805,17,35047,2020
117,17,35073,2020
1489,17,35086,2020
57,17,35203,2020
319,17,35268,2020
87,17,35281,2020
595,17,35307,2020
400,17,35385,2020
189,17,35398,2020
5587,17,35411,2020
35,17,35463,2020
192,17,35515,2020
398,17,35541,2020
8,17,35671,2020
291,17,35814,2020
2191,17,83271,2020
107,17,83336,2020
3989,17,83349,2020
210,17,83505,2020
2310,17,83518,2020
316,17,83622,2020
302,17,83687,2020
63,17,83739,2020
25,17,83765,2020
233,17,83817,2020
2501,17,84038,2020
431,17,84155,2020
3489,17,84220,2020
387,19,00190,2020
50,19,00235,2020
214,19,00370,2020
501,19,00505,2020
204,19,00595,2020
167,19,00640,2020
160,19,00730,2020
369,19,00775,2020
185,19,00865,2020
695,19,00910,2020
276,19,00955,2020
168,19,01000,2020
228,19,01045,2020
22,19,01090,2020
1253,19,01135,2020
56,19,01180,2020
96,19,01270,2020
304,19,01315,2020
421,19,01495,2020
86,19,01540,2020
292,19,01585,2020
3922,19,01630,2020
72,19,01675,2020
54,19,01720,2020
3467,19,01855,2020
1127,19,01990,2020
17,19,02035,2020
51,19,02080,2020
101,19,02125,2020
270,19,02260,2020
6068,19,02305,2020
155,19,02350,2020
213,19,02395,2020
127,19,02485,2020
52,19,02530,2020
24,19,02620,2020
0,19,02665,2020
24,19,02710,2020
25,19,02755,2020
24,19,02800,2020
137,19,02845,2020
245,19,02935,2020
187,19,03025,2020
70,19,03115,2020
623,19,03160,2020
96,19,03295,2020
7,19,03340,2020
165,19,74820,2020
120,19,74910,2020
26,19,74955,2020
121,19,75000,2020
177,19,75045,2020
237,19,75135,2020
55,19,75180,2020
68,19,75405,2020
36,19,75450,2020
0,19,75540,2020
1517,19,75630,2020
648,19,75675,2020
42,19,75720,2020
249,19,75810,2020
365,19,75855,2020
26,19,75945,2020
432,19,75990,2020
242,19,76035,2020
529,19,76260,2020
52,19,76415,2020
41,19,76440,2020
162,19,76485,2020
48,19,76620,2020
9,19,76665,2020
146,19,76755,2020
18,19,76800,2020
181,19,76890,2020
242,19,76935,2020
701,19,77115,2020
86,19,77340,2020
26,19,77430,2020
68,19,77520,2020
9,19,77565,2020
120,19,77745,2020
55,19,77790,2020
14,19,77835,2020
105,19,77880,2020
29,19,77970,2020
361,19,78060,2020
42,19,78195,2020
804,19,78285,2020
105,19,78330,2020
0,19,78465,2020
591,19,78510,2020
26,19,78600,2020
326,19,78735,2020
5,19,78780,2020
130,19,78825,2020
271,19,78915,2020
22,19,79095,2020
105,19,79140,2020
8,19,79185,2020
42,19,79335,2020
7,19,79410,2020
105,19,79500,2020
110,19,79545,2020
24,19,79680,2020
27,19,79770,2020
68,19,79815,2020
228,19,79905,2020
498,26,27740,2020
2082,26,27760,2020
2149,26,27880,2020
295,26,27960,2020
72,26,28000,2020
37,26,28060,2020
2046,26,28360,2020
18256,26,29000,2020
1420,26,29200,2020
1566,26,29580,2020
46,26,29660,2020
317,26,29920,2020
44,26,29940,2020
311,26,30040,2020
842,26,30060,2020
919,26,30200,2020
190,26,30260,2020
113,26,30340,2020
2867,26,30420,2020
943,26,30540,2020
107,26,30580,2020
16,26,30600,2020
878,26,30700,2020
224,26,31000,2020
52,26,31120,2020
88,26,31160,2020
96,26,31180,2020
95,26,31200,2020
565,26,31260,2020
81,26,31300,2020
35,26,31380,2020
6070,26,31420,2020
629,26,31720,2020
805,26,32020,2020
1370,26,32300,2020
592,26,32320,2020
4,26,32360,2020
187,26,32640,2020
262,26,32980,2020
20,26,33260,2020
779,26,33280,2020
1962,26,33340,2020
1287,26,33420,2020
123,26,33440,2020
23619,26,34000,2020
2362,26,34160,2020
296,26,34360,2020
280,26,34480,2020
190,26,34620,2020
408,26,34640,2020
57,26,34980,2020
1834,26,35100,2020
305,26,35300,2020
270,26,35480,2020
382,26,35520,2020
574,26,35540,2020
1017,26,35580,2020
4250,28,74840,2020
443,28,75040,2020
370,28,75160,2020
416,28,75360,2020
0,28,75520,2020
175,28,75760,2020
312,28,75880,2020
77,28,76040,2020
769,28,76200,2020
13,28,76240,2020
209,28,76320,2020
619,28,76560,2020
3171,28,76720,2020
375,28,76760,2020
351,28,77080,2020
153,28,77400,2020
192,28,77480,2020
171,28,77520,2020
21,28,77640,2020
0,28,77880,2020
728,28,78000,2020
1212,28,78200,2020
766,28,78360,2020
67,28,78480,2020
104,28,78520,2020
192,28,78640,2020
27,28,78680,2020
748,28,78890,2020
2055,28,79120,2020
34,28,79280,2020
0,28,79620,2020
657,28,80160,2020
551,28,80760,2020
20,28,80800,2020
13,28,80840,2020
33,28,81000,2020
283,28,81120,2020
1970,28,81520,2020
0,35,00240,2020
44,35,00310,2020
170,35,00765,2020
284,35,00940,2020
606,35,01220,2020
108,35,01640,2020
184,35,01710,2020
4535,35,01780,2020
70478,35,02000,2020
30,35,02070,2020
305,35,02210,2020
0,35,02560,2020
52,35,03400,2020
372,35,03680,2020
5,35,03750,2020
914,35,03820,2020
53,35,03890,2020
0,35,03970,2020
50,38,69980,2020
80,38,70260,2020
51,38,70380,2020
0,38,70780,2020
67,38,70980,2020
45,38,71500,2020
69,38,71660,2020
15,38,71700,2020
28,38,71780,2020
15,38,71940,2020
32,38,72180,2020
113,38,72250,2020
45,38,72540,2020
52,38,72580,2020
19,38,72820,2020
29,38,73820,2020
27,38,74020,2020
67,38,74185,2020
0,38,74660,2020
27,38,74740,2020
1,38,74780,2020
656,38,75380,2020
86,38,75420,2020
6,38,75580,2020
234,38,75780,2020
111,38,76500,2020
26,38,76620,2020
175,38,77180,2020
0,38,77260,2020
21,38,77660,2020
45,38,77980,2020
40,38,78180,2020
112,38,78660,2020
224,38,78940,2020
4,38,79140,2020
35,38,79180,2020
44,38,79340,2020
84,38,79420,2020
89,38,79460,2020
97,38,79940,2020
32,38,80140,2020
174,38,80660,2020
31,38,80860,2020
999,38,81180,2020
226,38,81620,2020
9,38,81700,2020
26,38,81900,2020
15,38,82380,2020
1023,38,82660,2020
45,38,82780,2020
3,38,82940,2020
157,38,82980,2020
21,38,83580,2020
253,38,83700,2020
990,38,83860,2020
